loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), magADC[0], magADC[1], magADC[2], BaroAlt (cm), gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
100736, 478055838, -12,   4,   5, -10,  19,   0,   9,  -6,   1,   0,  -5, 1349, 0.035, 1000, 130, -195, 240, 161, -61, -66, 1241, -618, 4269, 1384, 1340, 1348, 1324, 0, SMALL_ANGLE, IDLE, 1, 1
100752, 478071784,   8,  -1,  -9, -10,  19,   0,  13,  -2,   1,   0,  -5, 1349, 0.000, 1000, 130, -195, 240, -82,   6,  20, 440, -57, 3956, 1345, 1331, 1385, 1335, 0, SMALL_ANGLE, IDLE, 1, 1
100768, 478087715,  22,  -3,   0,  -9,  19,  -1,   4,  -3,   1,   0,  -6, 1349, 0.000, 1000, 130, -195, 242, -248,  30, -41,  88, -188, 4311, 1344, 1320, 1380, 1352, 0, SMALL_ANGLE, IDLE, 1, 1
100784, 478103646,  33,  -6,   8,  -6,  19,   0,   4,  -3,   1,   0,  -6, 1349, 0.000, 1000, 130, -195, 246, -381,  73, -89,  92, -97, 4250, 1336, 1300, 1382, 1378, 0, SMALL_ANGLE, IDLE, 1, 1
100800, 478119582,  37, -11,  -6,  -2,  18,  -1,   0,  -5,   1,   0,  -6, 1349, 0.000, 1021, 126, -210, 246, -438, 130,   3, -179, -161, 4426, 1309, 1319, 1393, 1375, 0, SMALL_ANGLE, IDLE, 1, 1
100816, 478135522,  34, -16,   0,   1,  17,  -1,  -3,  -2,   1,   0,  -6, 1349, 0.000, 1021, 126, -210, 248, -393, 184, -39, -267,  93, 4476, 1315, 1319, 1381, 1381, 0, SMALL_ANGLE, IDLE, 1, 1
100832, 478151484,  24, -15, -10,   4,  15,  -1,  -8,   2,   1,   0,  -6, 1349, 0.000, 1021, 126, -210, 250, -276, 178,  22,  20, -174, 4437, 1320, 1338, 1382, 1356, 0, SMALL_ANGLE, IDLE, 1, 1
100848, 478167414,   9,  -9,  -8,   5,  14,  -1,  -7,   3,   1,   0,  -6, 1349, 0.000, 1021, 126, -210, 250, -99, 111,   9, -89, -39, 4235, 1341, 1343, 1373, 1339, 0, SMALL_ANGLE, IDLE, 1, 1
100864, 478183334,  -9,   1,  -1,   5,  14,  -1, -11,   4,   1,   0,  -5, 1349, 0.000, 1021, 126, -210, 254, 126, -25, -31, -93, -552, 4480, 1381, 1347, 1355, 1313, 0, SMALL_ANGLE, IDLE, 1, 1
100880, 478199289, -20,   8,   5,   4,  14,  -1,  -4,   2,   1,   0,  -5, 1349, 0.000, 1021, 126, -210, 254, 259, -100, -64, -45, 123, 4469, 1397, 1341, 1349, 1309, 0, SMALL_ANGLE, IDLE, 1, 1
100896, 478215224, -25,   9,  -4,   2,  15,  -2,  -3,  -3,   1,   0,  -5, 1349, 0.000, 999, 118, -199, 257, 323, -119, -12,  55, -81, 4199, 1390, 1360, 1350, 1296, 0, SMALL_ANGLE, IDLE, 1, 1
100912, 478231152, -21,   9,  -4,   0,  16,  -1,   2,   1,   1,   0,  -5, 1349, 0.000, 999, 118, -199, 259, 277, -112, -14, 156, 320, 4095, 1389, 1347, 1361, 1299, 0, SMALL_ANGLE, IDLE, 1, 1
100928, 478247087, -10,   7, -24,  -2,  17,  -3,   7,  -1,   1,   0,  -5, 1349, 0.000, 999, 118, -199, 259, 139, -96, 109, -161,  71, 4275, 1350, 1358, 1394, 1294, 0, SMALL_ANGLE, IDLE, 1, 1
100944, 478263007,   2,   1,   3,  -2,  17,  -3,   7,  -8,   1,   0,  -6, 1349, 0.000, 999, 118, -199, 260, -12, -20, -58, -167, 147, 4126, 1352, 1332, 1366, 1346, 0, SMALL_ANGLE, IDLE, 1, 1
100960, 478278954,  16,  -2,   2,  -1,  17,  -3,   9,   0,   1,   0,  -6, 1349, 0.000, 999, 118, -199, 260, -175,  19, -52, -175,  46, 4053, 1339, 1311, 1389, 1357, 0, SMALL_ANGLE, IDLE, 1, 1
100976, 478294882,  28,  -2,   4,   1,  17,  -3,   4,   0,   1,   0,  -6, 1349, 0.000, 999, 118, -199, 260, -331,  18, -67, 104, 101, 4192, 1332, 1300, 1396, 1368, 0, SMALL_ANGLE, IDLE, 1, 1
100992, 478310820,  35,  -4, -12,   4,  17,  -3,   2,  -1,   1,   0,  -6, 1349, 0.062, 990, 134, -206, 260, -410,  42,  37, -240,  84, 4347, 1305, 1311, 1417, 1363, 0, SMALL_ANGLE, IDLE, 1, 1
101008, 478326769,  30,  -4,   1,   7,  16,  -3,  -5,  -2,   1,   0,  -6, 1348, 0.062, 990, 134, -206, 260, -351,  46, -49, -118, -424, 3971, 1324, 1308, 1392, 1368, 0, SMALL_ANGLE, IDLE, 1, 1
101024, 478342714,  22,  -5,  17,  10,  16,  -3,  -3,   0,   1,   0,  -6, 1348, 0.062, 990, 134, -206, 260, -253,  56, -145, 101, -213, 3992, 1344, 1294, 1374, 1380, 0, SMALL_ANGLE, IDLE, 1, 1
101040, 478358649,   4,  -6,  23,  11,  15,  -2, -12,   0,   0,   0,  -5, 1348, 0.026, 990, 134, -206, 260, -53,  75, -177,   0,  80, 4202, 1375, 1315, 1339, 1363, 0, SMALL_ANGLE, IDLE, 1, 1
101056, 478374579, -10,  -5,  19,  11,  15,  -1,  -9,   2,   0,   0,  -5, 1348, 0.026, 990, 134, -206, 260, 113,  58, -148,  73, -160, 4632, 1386, 1326, 1334, 1346, 0, SMALL_ANGLE, IDLE, 1, 1
101072, 478390510, -28,  -4,   8,   9,  14,   0, -10,  -2,  -2,   0,  -6, 1348, 0.026, 990, 134, -206, 260, 290,  41, -91, -434, 403, 4258, 1393, 1361, 1319, 1319, 0, SMALL_ANGLE, IDLE, 1, 1
101088, 478406466, -34,  -2,  13,   6,  14,   1,  -2,  -1,  -2,   0,  -7, 1348, 0.000, 990, 134, -206, 260, 357,  17, -131, -60,  87, 4503, 1403, 1353, 1315, 1321, 0, SMALL_ANGLE, IDLE, 1, 1
101104, 478422406, -32,  -2,  23,   3,  14,   3,   4,   2,  -2,   0,  -7, 1348, 0.000, 1001, 124, -192, 260, 331,  23, -184, -88, -47, 4202, 1413, 1333, 1311, 1335, 0, SMALL_ANGLE, IDLE, 1, 1
101120, 478438342, -18,  -6,  14,   0,  14,   4,  10,  -3,  -3,   0,  -7, 1348, 0.000, 1001, 124, -192, 264, 140,  75, -134, -142,  78, 4024, 1379, 1333, 1327, 1353, 0, SMALL_ANGLE, IDLE, 1, 1
101136, 478454268,   4, -12,  11,  -1,  13,   5,  12,  -2,  -2,   0,  -6, 1348, 0.000, 1001, 124, -192, 264, -105, 147, -108, 325, 344, 4285, 1348, 1318, 1346, 1380, 0, SMALL_ANGLE, IDLE, 1, 1
101152, 478470203,  28, -15,  23,   1,  11,   6,   9,   0,   0,   0,  -5, 1347, 0.000, 1001, 124, -192, 266, -352, 174, -174, -99, 108, 4006, 1334, 1284, 1352, 1418, 0, SMALL_ANGLE, IDLE, 1, 1
101168, 478486126,  38, -12,  23,   4,  10,   7,   3,   4,   0,   0,  -5, 1347, 0.000, 1001, 124, -192, 267, -472, 138, -176, -234,  -7, 4125, 1334, 1270, 1364, 1420, 0, SMALL_ANGLE, IDLE, 1, 1
101184, 478502047,  38,  -5,   3,   8,   9,   8,  -3,   3,   0,   0,  -4, 1347, 0.000, 1001, 124, -192, 267, -466,  62, -49, -263, 124, 4180, 1322, 1286, 1386, 1394, 0, SMALL_ANGLE, IDLE, 1, 1
101200, 478517993,  31,  -1,  27,  11,   9,  10,  -7,   2,   1,   0,  -3, 1347, 0.026, 993,  83, -191, 268, -357,  15, -184, 298, -168, 3788, 1359, 1265, 1355, 1409, 0, SMALL_ANGLE, IDLE, 1, 1
